Last Date Sold,Latitude,Longitude,Zip,Price,Price Per Sq. Ft.,Footage,Lot Area,Beds,Baths,Address,Listing URL,Short Address,City,State,Raw Property Details,Date Scraped,Broker Name,Status,Type,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Most Recent Date Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Broker Phone,Listed By,Lister Phone,Agent Name,Agent Phone,Agent Email,Co-Agent Name,Co-Agent Phone,Buyer Agent Fee,Association Name,Association Fee,Monthly HOA Fees,Year Built,Stories,Heating,Cooling,Fireplaces,Flooring,Foundation,Garage Capacity,Sewer,Subdivision,Zoning Desc.,Property Condition,Roof Type,Virtual Tour,MLS Source,Parcel Id,Favorite Count,Page Views,Tax Paid (Most Recent),Has Private Pool,Pool Features
06/15/2021,40.288662,-74.592735,8550,1050000,,,30492,5,5,"20 Cliffview Ct, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/20-Cliffview-Ct-Princeton-Junction-NJ-08550/52631310_zpid/,,,,5 bds | 5 ba ,"Sun, 6/2/24",Callaway Henderson Sotheby's Int'l-Pennington,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$8,310 ",425000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/16/2021,40.35028,-74.58264,8536,585000,248,2358,22651.2,4,3,"67 Parker Rd S, Plainsboro, NJ 08536",https://www.zillow.com/homedetails/67-Parker-Rd-S-Plainsboro-NJ-08536/39152380_zpid/,,,,4 bds | 3 ba | 2358 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,501 ",675500,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/17/2021,40.550095,-74.369255,8840,575000,,,33541.2,5,2,"46 Plainfield Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/46-Plainfield-Ave-Metuchen-NJ-08840/39088323_zpid/,,,,5 bds | 2 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,599 ",280000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/17/2021,40.399776,-74.52067,8852,312500,203,1542,19998.4,3,2,"771 Georges Rd, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/771-Georges-Rd-Monmouth-Junction-NJ-08852/39172031_zpid/,,,,3 bds | 2 ba | 1542 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,300 ",182000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/17/2021,40.30339,-74.586555,8550,699000,279,2508,16021.37,4,3,"19 Perrine Path, West Windsor, NJ 08550",https://www.zillow.com/homedetails/19-Perrine-Path-West-Windsor-NJ-08550/39037221_zpid/,,,,4 bds | 3 ba | 2508 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,400 ",535000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/18/2021,40.365444,-74.54477,8852,400000,147,2718,72309.6,0,,"468 New Rd, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/468-New-Rd-Monmouth-Junction-NJ-08852/39170015_zpid/,,,,Studio | 2718 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,084 ",202000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/18/2021,40.37753,-74.55893,8852,510000,,,31363.2,4,3,"34 Norton Rd, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/34-Norton-Rd-Monmouth-Junction-NJ-08852/39170891_zpid/,,,,4 bds | 3 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,400 ",420000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/18/2021,40.36442,-74.54019,8852,885000,219,4033,28923.84,5,4,"6 Deerfield Trl, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/6-Deerfield-Trl-Monmouth-Junction-NJ-08852/55554043_zpid/,,,,5 bds | 4 ba | 4033 sqft,"Sun, 6/2/24",RE/MAX Preferred Professional-Hillsborough,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,299 ",675000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/18/2021,40.37132,-74.55277,8852,690000,282,2448,59241.6,4,4,"61 Kelly Way, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/61-Kelly-Way-Monmouth-Junction-NJ-08852/55554162_zpid/,,,,4 bds | 4 ba | 2448 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,850 ",585000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/18/2021,40.330982,-74.55212,8536,685000,285,2401,38332.8,4,3,"3 Bradford Ln, Plainsboro, NJ 08536",https://www.zillow.com/homedetails/3-Bradford-Ln-Plainsboro-NJ-08536/39153470_zpid/,,,,4 bds | 3 ba | 2401 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,215 ",300000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/18/2021,40.31807,-74.60475,8550,690000,191,3618,42253.2,5,4,"17 Melville Rd, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/17-Melville-Rd-Princeton-Junction-NJ-08550/39035741_zpid/,,,,5 bds | 4 ba | 3618 sqft,"Sun, 6/2/24",RE/MAX Instyle Realty Corp,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,000 ",465000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/18/2021,40.28764,-74.63207,8550,935888,279,3352,46609.2,4,3,"9 Le Parc Dr, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/9-Le-Parc-Dr-Princeton-Junction-NJ-08550/39036247_zpid/,,,,4 bds | 3 ba | 3352 sqft,"Sun, 6/2/24",Keller Williams Premier,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,322 ",220000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/18/2021,40.29188,-74.59698,8550,985000,221,4460,21174.52,5,5,"15 Revere Ct, West Windsor, NJ 08550",https://www.zillow.com/homedetails/15-Revere-Ct-West-Windsor-NJ-08550/39037488_zpid/,,,,5 bds | 5 ba | 4460 sqft,"Sun, 6/2/24","Realmart Realty, LLC",RECENTLY_SOLD,SINGLE_FAMILY,,,,"$7,227 ",335000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/18/2021,40.29051,-74.59942,8550,920000,282,3262,11325.6,4,3,"5 Foxboro Ct, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/5-Foxboro-Ct-Princeton-Junction-NJ-08550/39037668_zpid/,,,,4 bds | 3 ba | 3262 sqft,"Sun, 6/2/24",BHHS Fox & Roach-Princeton Junction,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,105 ",280000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021,40.548256,-74.355095,8840,565000,,,28314,3,4,"9 Stirling Ct, Metuchen, NJ 08840",https://www.zillow.com/homedetails/9-Stirling-Ct-Metuchen-NJ-08840/39089589_zpid/,,,,3 bds | 4 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,839 ",310000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021,40.40442,-74.5176,8852,636000,226,2820,32670,5,3,"9 Oaktree Rd, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/9-Oaktree-Rd-Monmouth-Junction-NJ-08852/39172136_zpid/,,,,5 bds | 3 ba | 2820 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,593 ",720000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021,40.319675,-74.66153,8540,705000,300,2352,32974.92,3,3,"2 Nottingham Cir, Princeton, NJ 08540",https://www.zillow.com/homedetails/2-Nottingham-Cir-Princeton-NJ-08540/39034151_zpid/,,,,3 bds | 3 ba | 2352 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,982 ",1200000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021,40.28963,-74.604485,8550,963000,309,3120,33105.6,0,,"14 Shadow Dr, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/14-Shadow-Dr-Princeton-Junction-NJ-08550/39037989_zpid/,,,,Studio | 3120 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,489 ",2100,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/21/2021,40.292725,-74.61575,8550,730000,257,2844,13939.2,5,3,"6 Stanford Pl, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/6-Stanford-Pl-Princeton-Junction-NJ-08550/39039598_zpid/,,,,5 bds | 3 ba | 2844 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,500 ",485000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/22/2021,40.2981,-74.63158,8550,845000,278,3036,15002.06,0,,"2 Margaret Ct, West Windsor, NJ 08550",https://www.zillow.com/homedetails/2-Margaret-Ct-West-Windsor-NJ-08550/39036069_zpid/,,,,Studio | 3036 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,854 ",600000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/22/2021,40.267162,-74.618286,8550,525000,250,2103,20473.2,0,,"19 Galston Dr, West Windsor, NJ 08550",https://www.zillow.com/homedetails/19-Galston-Dr-West-Windsor-NJ-08550/39038856_zpid/,,,,Studio | 2103 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,982 ",265000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2021,40.549854,-74.3554,8840,468000,419,1118,42688.8,3,1,"303 Grove Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/303-Grove-Ave-Metuchen-NJ-08840/39089375_zpid/,,,,3 bds | 1 ba | 1118 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,999 ",410000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2021,40.541916,-74.35337,8840,960000,305,3150,50965.2,5,4,"57 Jonesdale Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/57-Jonesdale-Ave-Metuchen-NJ-08840/39090851_zpid/,,,,5 bds | 4 ba | 3150 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,964 ",999000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/23/2021,40.5428,-74.36925,8840,600000,273,2200,34848,3,3,"14 Park Sq, Metuchen, NJ 08840",https://www.zillow.com/homedetails/14-Park-Sq-Metuchen-NJ-08840/55546648_zpid/,,,,3 bds | 3 ba | 2200 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,212 ",635000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2021,40.542458,-74.369934,8840,700000,,,12000.78,3,3,"35 Central Square Park, Metuchen Boro, NJ 08840-1872",https://www.zillow.com/homedetails/35-Central-Square-Park-Metuchen-NJ-08840/55546622_zpid/,,,,3 bds | 3 ba ,"Sun, 6/2/24",Coldwell Banker Realty,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,662 ",350000,,"Fri, 5/29/15","174,000",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2021,40.37524,-74.5454,8852,390000,,,12196.8,4,2,"23 Old New Rd, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/23-Old-New-Rd-Monmouth-Junction-NJ-08852/39170362_zpid/,,,,4 bds | 2 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,722 ",335000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2021,40.311806,-74.60929,8550,573690,,,15002.06,4,4,"66 N Mill Rd, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/66-N-Mill-Rd-Princeton-Junction-NJ-08550/39036981_zpid/,,,,4 bds | 4 ba ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,349 ",999900,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2021,40.29423,-74.61026,8550,661000,207,3200,28749.6,5,2.5,"44 Slayback Dr, West Windsor, NJ 08550",https://www.zillow.com/homedetails/44-Slayback-Dr-West-Windsor-NJ-08550/39037590_zpid/,,,,5 bds | 2.5 ba | 3200 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,999 ",460000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/24/2021,40.272346,-74.58755,8550,410000,206,1988,16988.4,2,2,"47 Coneflower Ln, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/47-Coneflower-Ln-Princeton-Junction-NJ-08550/52631527_zpid/,,,,2 bds | 2 ba | 1988 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,750 ",79500,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021,40.540596,-74.353714,8840,760000,330,2303,23696.64,4,3,"23 Stockton St, Metuchen, NJ 08840",https://www.zillow.com/homedetails/23-Stockton-St-Metuchen-NJ-08840/39090870_zpid/,,,,4 bds | 3 ba | 2303 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,332 ",335000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021,40.534103,-74.358826,8840,525000,318,1650,31363.2,3,2,"15 Charles St, Metuchen, NJ 08840",https://www.zillow.com/homedetails/15-Charles-St-Metuchen-NJ-08840/64865829_zpid/,,,,3 bds | 2 ba | 1650 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,229 ",310000,,"Fri, 4/16/21","-20,000",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021,40.409344,-74.55338,8852,721000,246,2928,31023.43,5,3,"1 Zev Ct, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/1-Zev-Ct-Monmouth-Junction-NJ-08852/39173271_zpid/,,,,5 bds | 3 ba | 2928 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,069 ",445000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021,40.292366,-74.6353,8550,765000,240,3186,17424,4,4,"117 N Post Rd, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/117-N-Post-Rd-Princeton-Junction-NJ-08550/39035789_zpid/,,,,4 bds | 4 ba | 3186 sqft,"Sun, 6/2/24",Keller Williams Premier,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,627 ",600000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021,40.28934,-74.64885,8550,785000,292,2688,32861.66,0,,"19 Zeloof Dr, West Windsor, NJ 08550",https://www.zillow.com/homedetails/19-Zeloof-Dr-West-Windsor-NJ-08550/39035934_zpid/,,,,Studio | 2688 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,694 ",320000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021,40.29002,-74.65125,8550,810000,312,2600,33541.2,4,3,"8 Jamieson Pl, West Windsor, NJ 08550",https://www.zillow.com/homedetails/8-Jamieson-Pl-West-Windsor-NJ-08550/39035951_zpid/,,,,4 bds | 3 ba | 2600 sqft,"Sun, 6/2/24",Keller Williams Premier,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,694 ",335000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021,40.279617,-74.62992,8550,1250000,,,29429.14,5,4,"12 Sapphire Dr, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/12-Sapphire-Dr-Princeton-Junction-NJ-08550/39038727_zpid/,,,,5 bds | 4 ba ,"Sun, 6/2/24",Callaway Henderson Sotheby's Int'l-Princeton,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$8,030 ",350000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021,40.30426,-74.6408,8540,640000,236,2712,40867.99,3,3,"43 Caleb Ln, Princeton, NJ 08540",https://www.zillow.com/homedetails/43-Caleb-Ln-Princeton-NJ-08540/71832998_zpid/,,,,3 bds | 3 ba | 2712 sqft,"Sun, 6/2/24",Keller Williams Real Estate - Princeton,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,975 ",307000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/2021,40.296986,-74.602486,8550,710000,284,2498,15002.06,5,3,"11 W Cartwright Dr, West Windsor, NJ 08550",https://www.zillow.com/homedetails/11-W-Cartwright-Dr-West-Windsor-NJ-08550/2124818558_zpid/,,,,5 bds | 3 ba | 2498 sqft,"Sun, 6/2/24",Coldwell Banker Residential Brokerage-Princeton Jc,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,500 ",490000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2021,40.53056,-74.359116,8840,620000,335,1850,24393.6,4,3,"89 Main St, Metuchen, NJ 08840",https://www.zillow.com/homedetails/89-Main-St-Metuchen-NJ-08840/39090735_zpid/,,,,4 bds | 3 ba | 1850 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,141 ",325000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2021,40.32971,-74.61767,8536,950000,294,3234,13068,4,4,"27 Birch Dr, Plainsboro, NJ 08536",https://www.zillow.com/homedetails/27-Birch-Dr-Plainsboro-NJ-08536/55551915_zpid/,,,,4 bds | 4 ba | 3234 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,615 ",900000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2021,40.297207,-74.63143,8550,786000,284,2768,13124.63,4,4,"10 Margaret Ct, West Windsor, NJ 08550",https://www.zillow.com/homedetails/10-Margaret-Ct-West-Windsor-NJ-08550/39036073_zpid/,,,,4 bds | 4 ba | 2768 sqft,"Sun, 6/2/24",Keller Williams Real Estate - Princeton,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,431 ",425000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/2021,40.28947,-74.603966,8550,852000,314,2710,79279.2,4,3,"20 Shadow Dr, Princeton Jct, NJ 08550",https://www.zillow.com/homedetails/20-Shadow-Dr-Princeton-Jct-NJ-08550/39037990_zpid/,,,,4 bds | 3 ba | 2710 sqft,"Sun, 6/2/24",Weichert Realtors-Princeton Junction,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,669 ",261000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2021,40.336193,-74.58725,8536,815000,262,3106,34499.52,4,3,"1 Mahogany Ct, Plainsboro, NJ 08536",https://www.zillow.com/homedetails/1-Mahogany-Ct-Plainsboro-NJ-08536/64714289_zpid/,,,,4 bds | 3 ba | 3106 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,351 ",275000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2021,40.28693,-74.60095,8550,990000,300,3304,21174.52,4,3,"3 Hardwick Ct, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/3-Hardwick-Ct-Princeton-Junction-NJ-08550/39037675_zpid/,,,,4 bds | 3 ba | 3304 sqft,"Sun, 6/2/24","Queenston Realty, LLC",RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,488 ",210000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021,40.553413,-74.360954,8840,751000,,,31668.12,3,2,"141 Mason Dr, Metuchen Boro, NJ 08840-1047",https://www.zillow.com/homedetails/141-Mason-Dr-Metuchen-NJ-08840/39087995_zpid/,,,,3 bds | 2 ba ,"Sun, 6/2/24",Weichert Realtors,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,905 ",485000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021,40.54621,-74.35447,8840,765000,356,2150,27442.8,4,4,"199 Highland Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/199-Highland-Ave-Metuchen-NJ-08840/39089642_zpid/,,,,4 bds | 4 ba | 2150 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,678 ",285000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021,40.380184,-74.54726,8852,295000,352,838,33105.6,2,1,"365 New Rd, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/365-New-Rd-Monmouth-Junction-NJ-08852/39170594_zpid/,,,,2 bds | 1 ba | 838 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,250 ",190000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021,40.395798,-74.5182,8852,707000,306,2310,28444.68,4,3,"40 Yorktown Rd, Monmouth Junction, NJ 08852",https://www.zillow.com/homedetails/40-Yorktown-Rd-Monmouth-Junction-NJ-08852/55553432_zpid/,,,,4 bds | 3 ba | 2310 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,760 ",667500,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021,40.357456,-74.582565,8536,506000,298,1697,23958,3,3,"37 Perrine Rd, Plainsboro, NJ 08536",https://www.zillow.com/homedetails/37-Perrine-Rd-Plainsboro-NJ-08536/39152471_zpid/,,,,3 bds | 3 ba | 1697 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,949 ",471000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021,40.331078,-74.606514,8536,780000,298,2620,33802.56,4,3,"9 Barlow Ct, Plainsboro, NJ 08536",https://www.zillow.com/homedetails/9-Barlow-Ct-Plainsboro-NJ-08536/55552121_zpid/,,,,4 bds | 3 ba | 2620 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,709 ",242500,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021,40.289146,-74.6072,8550,1060000,324,3269,11774.27,4,4,"17 Hawthorne Dr, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/17-Hawthorne-Dr-Princeton-Junction-NJ-08550/39037754_zpid/,,,,4 bds | 4 ba | 3269 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$7,369 ",157000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021,40.28891,-74.61119,8550,888000,291,3053,20037.6,4,3,"9 Clarendon Ct, West Windsor, NJ 08550",https://www.zillow.com/homedetails/9-Clarendon-Ct-West-Windsor-NJ-08550/39037765_zpid/,,,,4 bds | 3 ba | 3053 sqft,"Sun, 6/2/24",Coldwell Banker Residential Brokerage-Princeton Jc,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,212 ",2150,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021,40.290627,-74.594025,8550,968000,233,4160,26136,5,4,"5 Sleepy Hollow Ln, West Windsor, NJ 08550",https://www.zillow.com/homedetails/5-Sleepy-Hollow-Ln-West-Windsor-NJ-08550/39038108_zpid/,,,,5 bds | 4 ba | 4160 sqft,"Sun, 6/2/24",BHHS Fox & Roach - Princeton,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$7,153 ",165000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021,40.278633,-74.609276,8550,690000,258,2676,32844.24,5,3,"36 Brookfield Way, West Windsor, NJ 08550",https://www.zillow.com/homedetails/36-Brookfield-Way-West-Windsor-NJ-08550/39038331_zpid/,,,,5 bds | 3 ba | 2676 sqft,"Sun, 6/2/24",Weidel Realtors-Pennington,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$4,789 ",575000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021,40.274837,-74.61905,8550,961111,,,42065.89,4,3,"18 Aldrich Way, Princeton Junction, NJ 08550",https://www.zillow.com/homedetails/18-Aldrich-Way-Princeton-Junction-NJ-08550/39038497_zpid/,,,,4 bds | 3 ba ,"Sun, 6/2/24",Callaway Henderson Sotheby's Int'l-Princeton,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$6,118 ",256000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2021,40.533264,-74.35647,8540,287000,,,20124.72,0,,"117 Federal Ct, Princeton, NJ 08540",https://www.zillow.com/homedetails/117-Federal-Ct-Princeton-NJ-08540/2076298844_zpid/,,,,Studio ,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$2,500 ",700000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/2021,40.532207,-74.36088,8840,732000,264,2775,21997.8,4,3,"48 Brunswick Ave, Metuchen, NJ 08840",https://www.zillow.com/homedetails/48-Brunswick-Ave-Metuchen-NJ-08840/39090653_zpid/,,,,4 bds | 3 ba | 2775 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$5,373 ",825000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/2021,40.553738,-74.325066,8840,416000,192,2171,26998.49,4,2,"114 McGuire St, Metuchen, NJ 08840",https://www.zillow.com/homedetails/114-McGuire-St-Metuchen-NJ-08840/39195300_zpid/,,,,4 bds | 2 ba | 2171 sqft,"Sun, 6/2/24",,RECENTLY_SOLD,SINGLE_FAMILY,,,,"$3,599 ",365000,,,,$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
